Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-03-19,2018,3,19,Monday,11,2018-11,1117.76,1119.37,1088.92,1100.07,3182800,1100.07,-0.030279875465516692,1121.4442857142858,1120.1761999999999
2018-03-20,2018,3,20,Tuesday,11,2018-11,1098.4,1105.55,1082.42,1095.8,2729900,1095.8,-0.0038814781508589302,1120.8642857142856,1119.8864
2018-03-21,2018,3,21,Wednesday,11,2018-11,1092.57,1108.7,1087.21,1094.0,2244900,1094.0,-0.0016426800035737044,1122.4778571428571,1119.4822
2018-03-22,2018,3,22,Thursday,11,2018-11,1080.01,1083.92,1049.64,1053.15,3465600,1053.15,-0.0373400142467436,1120.2642857142857,1118.2894000000001
2018-03-23,2018,3,23,Friday,11,2018-11,1051.37,1066.78,1024.87,1026.55,2494000,1026.55,-0.025257536883918186,1115.3921428571427,1116.6176
2018-03-26,2018,3,26,Monday,12,2018-12,1050.6,1059.27,1010.58,1054.09,3299200,1054.09,0.02682764179264918,1112.0485714285714,1115.4584000000002
2018-03-27,2018,3,27,Tuesday,12,2018-12,1063.9,1064.54,997.62,1006.94,3040800,1006.94,-0.04473049256494277,1104.327142857143,1112.9841999999999
2018-03-28,2018,3,28,Wednesday,12,2018-12,1001.91,1024.99,984.0,1005.18,3884900,1005.18,-0.0017478794777818774,1095.4557142857143,1110.4738
2018-03-29,2018,3,29,Thursday,12,2018-12,1011.21,1048.05,1004.04,1037.14,3466900,1037.14,0.03179532243531713,1086.6200000000001,1108.4345999999998
2018-04-02,2018,4,2,Monday,13,2018-13,1027.62,1039.53,994.25,1012.63,3253400,1012.63,-0.023632305589841973,1075.6699999999998,1105.9678
2018-04-03,2018,4,3,Tuesday,13,2018-13,1016.15,1025.0,997.25,1018.68,2566100,1018.68,0.005974529456757471,1067.0107142857144,1103.4714
2018-04-04,2018,4,4,Wednesday,13,2018-13,998.23,1032.74,996.51,1029.71,2536200,1029.71,0.010827706778402613,1058.4978571428571,1100.7824
2018-04-05,2018,4,5,Thursday,13,2018-13,1046.39,1046.71,1024.0,1032.64,1791800,1032.64,0.00284551361265839,1050.0714285714287,1097.9118
2018-04-06,2018,4,6,Friday,13,2018-13,1023.1,1036.0,1006.25,1009.95,2006700,1009.95,-0.021972809613746258,1041.1807142857142,1094.685
2018-04-09,2018,4,9,Monday,14,2018-14,1020.04,1044.59,1019.2,1020.09,1661000,1020.09,0.010040115377867753,1035.4678571428572,1091.4440000000002
2018-04-10,2018,4,10,Tuesday,14,2018-14,1030.26,1041.21,1015.41,1036.5,1831000,1036.5,0.0160867891191101,1031.232142857143,1088.4228
2018-04-11,2018,4,11,Wednesday,14,2018-14,1032.0,1035.87,1019.2,1025.06,1703000,1025.06,-0.01103708770501688,1026.3078571428573,1085.1944
2018-04-12,2018,4,12,Thursday,14,2018-14,1031.47,1044.65,1026.05,1037.29,1644800,1037.29,0.011930989180797713,1025.175,1082.3928
2018-04-13,2018,4,13,Friday,14,2018-14,1046.89,1052.98,1030.15,1036.04,1270500,1036.04,-0.0012050631481332896,1025.8528571428571,1079.4692
2018-04-16,2018,4,16,Monday,15,2018-15,1045.55,1051.43,1033.92,1046.1,1488800,1046.1,0.00970998817047719,1025.2821428571428,1076.7594
2018-04-17,2018,4,17,Tuesday,15,2018-15,1061.2,1085.0,1057.09,1079.36,2729200,1079.36,0.03179429360658914,1030.455,1075.9625999999998
2018-04-18,2018,4,18,Wednesday,15,2018-15,1079.01,1082.0,1070.52,1075.39,1556300,1075.39,-0.003678078451122002,1035.47,1076.2226
2018-04-19,2018,4,19,Thursday,15,2018-15,1069.02,1097.51,1069.02,1089.45,1994200,1089.45,0.013074267318758714,1039.2064285714284,1076.323
2018-04-20,2018,4,20,Friday,15,2018-15,1084.27,1094.75,1072.1,1077.32,2121700,1077.32,-0.011134063450794374,1043.827142857143,1076.7612000000001
2018-04-23,2018,4,23,Monday,16,2018-16,1082.98,1088.0,1066.68,1073.81,3479500,1073.81,-0.0032579807952156647,1047.7649999999999,1078.0832
2018-04-24,2018,4,24,Tuesday,16,2018-16,1059.2,1064.49,1012.86,1022.64,6411000,1022.64,-0.04765278881101587,1047.26,1077.6106
2018-04-25,2018,4,25,Wednesday,16,2018-16,1029.75,1036.07,1017.01,1022.99,2893000,1022.99,0.0003422275492102056,1046.5707142857143,1076.9792
2018-04-26,2018,4,26,Thursday,16,2018-16,1033.22,1052.02,1020.45,1043.31,2546300,1043.31,0.019863408785377734,1048.9535714285714,1076.7626
2018-04-27,2018,4,27,Friday,16,2018-16,1045.54,1051.7,1027.59,1031.45,2037300,1031.45,-0.011367768693671843,1049.765,1075.9376
2018-04-30,2018,4,30,Monday,17,2018-17,1034.42,1038.37,1018.3,1018.58,1724600,1018.58,-0.01247751678829323,1048.485,1074.4820000000002
2018-05-01,2018,5,1,Tuesday,17,2018-17,1016.3,1041.73,1010.61,1040.75,1766300,1040.75,0.02176557809714108,1049.6057142857142,1073.3870000000002
2018-05-02,2018,5,2,Wednesday,17,2018-17,1034.0,1043.98,1023.16,1026.05,1734900,1026.05,-0.014124382581671924,1048.8028571428572,1071.8362
2018-05-03,2018,5,3,Thursday,17,2018-17,1025.37,1030.69,1007.89,1026.3,1964100,1026.3,0.00024365283183369613,1048.107142857143,1070.0872
2018-05-04,2018,5,4,Friday,17,2018-17,1019.61,1051.88,1018.05,1051.0,1844600,1051.0,0.024066988206888018,1048.457142857143,1068.9092
2018-05-07,2018,5,7,Monday,18,2018-18,1053.89,1065.0,1050.27,1059.46,1720000,1059.46,0.008049439521883972,1047.0357142857142,1067.5366000000001
2018-05-08,2018,5,8,Tuesday,18,2018-18,1064.62,1065.23,1051.64,1058.59,1301500,1058.59,-0.0008211684719238166,1045.8357142857144,1065.8344
2018-05-09,2018,5,9,Wednesday,18,2018-18,1064.1,1094.0,1062.11,1088.95,2358000,1088.95,0.028679645879730487,1045.8,1065.2632
2018-05-10,2018,5,10,Thursday,18,2018-18,1095.0,1109.41,1093.88,1105.47,1820700,1105.47,0.015170595777585616,1047.8107142857143,1065.2942
2018-05-11,2018,5,11,Friday,18,2018-18,1100.41,1109.01,1097.22,1103.38,1525200,1103.38,-0.0018905677003449028,1049.9228571428573,1065.9336
2018-05-14,2018,5,14,Monday,19,2018-19,1105.57,1118.15,1104.8,1106.6,1966900,1106.6,0.002918279005307056,1055.9199999999998,1066.3828
2018-05-15,2018,5,15,Tuesday,19,2018-19,1096.9,1099.12,1078.78,1084.87,1786900,1084.87,-0.019636707887368376,1060.34,1066.185
2018-05-16,2018,5,16,Wednesday,19,2018-19,1085.09,1094.38,1081.63,1084.09,1281400,1084.09,-0.0007190071625040595,1063.2528571428572,1065.8488
2018-05-17,2018,5,17,Thursday,19,2018-19,1081.46,1091.0,1076.42,1081.26,1286900,1081.26,-0.002610443915091576,1066.8107142857143,1065.1732
2018-05-18,2018,5,18,Friday,19,2018-19,1066.0,1073.73,1064.68,1069.64,1774100,1069.64,-0.01074671680468997,1070.4578571428572,1063.9784
2018-05-21,2018,5,21,Monday,20,2018-20,1079.0,1093.3,1078.0,1084.01,1259000,1084.01,0.013434421787137829,1073.547857142857,1062.4418
2018-05-22,2018,5,22,Tuesday,20,2018-20,1089.8,1091.8,1072.26,1075.31,1111300,1075.31,-0.00802571110367889,1077.0664285714286,1060.6294
2018-05-23,2018,5,23,Wednesday,20,2018-20,1070.0,1088.0,1066.96,1085.96,1187000,1085.96,0.009904029315672469,1081.327857142857,1059.5503999999999
2018-05-24,2018,5,24,Thursday,20,2018-20,1086.9,1087.12,1072.3,1085.45,1030200,1085.45,-0.000469639566807567,1083.7885714285715,1058.2816
2018-05-25,2018,5,25,Friday,20,2018-20,1086.55,1089.57,1082.6,1084.08,1111200,1084.08,-0.0012621448973381133,1085.547142857143,1056.951
2018-05-29,2018,5,29,Tuesday,21,2018-21,1076.0,1081.34,1063.08,1068.07,1803800,1068.07,-0.014768292390434534,1086.2242857142858,1055.624
2018-05-30,2018,5,30,Wednesday,21,2018-21,1073.48,1078.99,1066.55,1077.47,1434300,1077.47,0.008800944588621906,1085.4042857142856,1055.172
2018-05-31,2018,5,31,Thursday,21,2018-21,1082.0,1110.0,1078.0,1100.0,3968400,1100.0,0.020910122703626355,1085.0135714285714,1055.2559999999999
2018-06-01,2018,6,1,Friday,21,2018-21,1112.87,1138.16,1112.01,1135.0,3160100,1135.0,0.031818181818181746,1087.2721428571429,1056.076
2018-06-04,2018,6,4,Monday,22,2018-22,1138.5,1157.86,1137.0,1153.04,2237700,1153.04,0.015894307544052966,1090.5892857142858,1058.0738
2018-06-05,2018,6,5,Tuesday,22,2018-22,1154.66,1161.1,1147.46,1151.02,1648200,1151.02,-0.0017519075338375822,1095.3142857142857,1060.5632
2018-06-06,2018,6,6,Wednesday,22,2018-22,1152.77,1154.71,1136.32,1146.95,1746700,1146.95,-0.0035360534919561815,1099.8042857142857,1062.4204
2018-06-07,2018,6,7,Thursday,22,2018-22,1144.58,1145.87,1126.12,1134.42,1805400,1134.42,-0.010924545760484405,1103.6014285714286,1064.97
2018-06-08,2018,6,8,Friday,22,2018-22,1131.21,1138.78,1123.23,1132.71,1364200,1132.71,-0.0015074513333396267,1108.1064285714285,1067.5206
2018-06-11,2018,6,11,Monday,23,2018-23,1132.94,1147.74,1131.4,1140.9,1239800,1140.9,0.00723050362317279,1112.1699999999998,1069.5958
2018-06-12,2018,6,12,Tuesday,23,2018-23,1141.02,1148.75,1141.02,1148.19,1304600,1148.19,0.00638961945498373,1117.3757142857144,1072.307
2018-06-13,2018,6,13,Wednesday,23,2018-23,1152.28,1155.64,1143.38,1144.23,1715100,1144.23,-0.0034488726949218895,1121.537857142857,1074.818
2018-06-14,2018,6,14,Thursday,23,2018-23,1152.21,1165.99,1150.6,1160.11,1771100,1160.11,0.013878333161928769,1126.8707142857143,1077.4260000000002
2018-06-15,2018,6,15,Friday,23,2018-23,1159.92,1163.91,1153.69,1159.27,2221900,1159.27,-0.0007240398159816808,1132.2414285714287,1079.9586
2018-06-18,2018,6,18,Monday,24,2018-24,1152.69,1184.13,1151.0,1183.58,1651900,1183.58,0.02097003813940357,1140.4921428571429,1083.4312
2018-06-19,2018,6,19,Tuesday,24,2018-24,1170.11,1182.81,1161.61,1178.69,2364100,1178.69,-0.004131545674985637,1147.722142857143,1086.6032
2018-06-20,2018,6,20,Wednesday,24,2018-24,1183.3,1201.49,1182.03,1184.07,2584300,1184.07,0.004564393649099774,1153.7271428571428,1089.5546
2018-06-21,2018,6,21,Thursday,24,2018-24,1185.51,1190.33,1163.48,1169.44,2248300,1169.44,-0.012355693114805999,1156.1871428571428,1092.4422
2018-06-22,2018,6,22,Friday,24,2018-24,1171.49,1175.0,1159.65,1169.29,1711000,1169.29,-0.00012818302030093154,1157.3478571428573,1095.0822
2018-06-25,2018,6,25,Monday,25,2018-25,1155.0,1155.99,1119.9,1139.28,2884100,1139.28,-0.025665154720454164,1156.5092857142859,1097.147
2018-06-26,2018,6,26,Tuesday,25,2018-25,1144.14,1146.87,1129.0,1132.62,1734400,1132.62,-0.005845827196495179,1155.4857142857143,1098.8774
2018-06-27,2018,6,27,Wednesday,25,2018-25,1136.0,1146.21,1116.7,1116.94,1726900,1116.94,-0.013844055180497805,1154.2371428571428,1099.629
2018-06-28,2018,6,28,Thursday,25,2018-25,1112.39,1134.0,1106.07,1126.78,1486300,1126.78,0.008809863024717535,1153.8135714285713,1100.6568
2018-06-29,2018,6,29,Friday,25,2018-25,1132.31,1141.36,1127.02,1129.19,1578100,1129.19,0.0021387600478497415,1152.9771428571428,1101.4515999999999
2018-07-02,2018,7,2,Monday,26,2018-26,1115.35,1142.99,1106.6,1142.11,1160800,1142.11,0.011441869495598223,1152.5428571428572,1102.7474
2018-07-03,2018,7,3,Tuesday,26,2018-26,1149.42,1149.91,1114.43,1116.28,822400,1116.28,-0.022615997045798197,1150.5464285714286,1103.5968
2018-07-05,2018,7,5,Thursday,26,2018-26,1124.6,1144.14,1123.12,1141.29,1429700,1141.29,0.0224047811563719,1149.202142857143,1105.9697999999999
2018-07-06,2018,7,6,Friday,26,2018-26,1141.77,1156.2,1137.24,1155.08,1091000,1155.08,0.01208274541983645,1148.902857142857,1108.6116
2018-07-09,2018,7,9,Monday,27,2018-27,1160.0,1167.93,1157.23,1167.28,1079200,1167.28,0.010562102803565399,1147.7385714285715,1111.091
2018-07-10,2018,7,10,Tuesday,27,2018-27,1169.99,1173.5,1162.56,1167.14,1066700,1167.14,-0.00011994949362903462,1146.9135714285715,1113.8048
2018-07-11,2018,7,11,Wednesday,27,2018-27,1155.62,1180.44,1155.37,1171.46,1662600,1171.46,0.003701309384344764,1146.012857142857,1116.8624
2018-07-12,2018,7,12,Thursday,27,2018-27,1174.86,1201.99,1173.1,1201.26,2207400,1201.26,0.025438384427818095,1148.2857142857142,1120.0726
2018-07-13,2018,7,13,Friday,27,2018-27,1202.8,1210.44,1195.29,1204.42,1630600,1204.42,0.002630599665349731,1150.7949999999998,1123.64
2018-07-16,2018,7,16,Monday,28,2018-28,1203.81,1208.71,1193.4,1196.51,1339200,1196.51,-0.006567504600618057,1154.8828571428571,1127.0442
2018-07-17,2018,7,17,Tuesday,28,2018-28,1182.74,1218.76,1182.0,1213.08,2008100,1213.08,0.013848564703865973,1160.6299999999999,1130.2858
2018-07-18,2018,7,18,Wednesday,28,2018-28,1208.53,1221.59,1204.56,1212.91,1947400,1212.91,-0.00014007475282395987,1167.485,1133.3548
2018-07-19,2018,7,19,Thursday,28,2018-28,1206.65,1216.48,1197.73,1199.1,1916900,1199.1,-0.011385888651741616,1172.6507142857142,1136.165
2018-07-20,2018,7,20,Friday,28,2018-28,1199.24,1210.77,1196.59,1197.88,1896900,1197.88,-0.0010174053272987704,1177.5571428571427,1138.3436
2018-07-23,2018,7,23,Monday,29,2018-29,1195.66,1215.1,1192.01,1211.0,3272300,1211.0,0.010952678952572459,1182.4778571428571,1140.4542
2018-07-24,2018,7,24,Tuesday,29,2018-29,1271.0,1275.0,1244.14,1258.15,5380000,1258.15,0.038934784817557855,1192.6114285714286,1143.5496
2018-07-25,2018,7,25,Wednesday,29,2018-29,1252.62,1278.24,1249.05,1275.94,2555200,1275.94,0.014139742198449268,1202.2292857142857,1146.9364
2018-07-26,2018,7,26,Thursday,29,2018-29,1267.18,1287.4,1263.0,1285.5,2734300,1285.5,0.007492561588136715,1211.545,1150.9489999999998
2018-07-27,2018,7,27,Friday,29,2018-29,1289.12,1291.44,1244.49,1252.89,2418100,1252.89,-0.025367549865081718,1217.66,1154.325
2018-07-30,2018,7,30,Monday,30,2018-30,1245.05,1252.89,1224.17,1230.04,2194800,1230.04,-0.018237814428067933,1222.152857142857,1157.3006
2018-07-31,2018,7,31,Tuesday,30,2018-30,1231.71,1241.21,1216.19,1227.22,1969100,1227.22,-0.002292663872571432,1226.1357142857144,1160.4522
2018-08-01,2018,8,1,Wednesday,30,2018-30,1239.11,1245.9,1224.94,1232.99,1849700,1232.99,0.004701699507011936,1228.402142857143,1163.4317999999998
2018-08-02,2018,8,2,Thursday,30,2018-30,1218.5,1244.41,1218.06,1241.13,1735200,1241.13,0.00660184974161071,1231.0242857142857,1166.7482
2018-08-03,2018,8,3,Friday,30,2018-30,1245.18,1246.52,1229.42,1238.16,1063200,1238.16,-0.0023929569758531777,1233.9992857142859,1169.7922
2018-08-06,2018,8,6,Monday,31,2018-31,1241.61,1242.46,1230.53,1237.67,1105700,1237.67,-0.00039574063194469655,1235.7557142857145,1172.8366
2018-08-07,2018,8,7,Tuesday,31,2018-31,1252.01,1266.08,1251.8,1255.84,2125300,1255.84,0.01468074788097784,1238.822142857143,1176.2718
2018-08-08,2018,8,8,Wednesday,31,2018-31,1256.72,1271.72,1252.12,1261.33,1717200,1261.33,0.00437156833975183,1243.267142857143,1180.137
2018-08-09,2018,8,9,Thursday,31,2018-31,1262.73,1271.96,1260.1,1264.46,1366300,1264.46,0.002481511572596684,1248.0228571428572,1183.8768
2018-08-10,2018,8,10,Friday,31,2018-31,1259.18,1261.2,1247.16,1252.51,1330100,1252.51,-0.009450636272432922,1250.987857142857,1186.9270000000001
2018-08-13,2018,8,13,Monday,32,2018-32,1251.2,1265.97,1247.03,1248.64,1375000,1248.64,-0.003089791767741379,1250.3085714285714,1189.1998
2018-08-14,2018,8,14,Tuesday,32,2018-32,1252.5,1260.59,1239.54,1258.14,1404000,1258.14,0.00760827771699657,1249.037142857143,1191.3018000000002
2018-08-15,2018,8,15,Wednesday,32,2018-32,1244.28,1251.98,1226.24,1232.22,1852600,1232.22,-0.020601875501555678,1245.2314285714288,1192.9258
2018-08-16,2018,8,16,Thursday,32,2018-32,1241.99,1243.7,1219.63,1224.06,1608800,1224.06,-0.006622122919107354,1243.172142857143,1194.468
2018-08-17,2018,8,17,Friday,32,2018-32,1222.04,1226.95,1204.0,1215.85,1654600,1215.85,-0.006707255048616356,1242.1585714285716,1196.0966
2018-08-20,2018,8,20,Monday,33,2018-33,1220.66,1225.91,1208.7,1221.95,1110900,1221.95,0.005017046270858971,1241.7821428571428,1197.8814
2018-08-21,2018,8,21,Tuesday,33,2018-33,1223.02,1232.76,1215.03,1217.41,1154100,1217.41,-0.0037153051872816922,1240.6692857142857,1199.4116000000001
2018-08-22,2018,8,22,Wednesday,33,2018-33,1214.22,1226.53,1213.22,1221.75,1114800,1221.75,0.0035649170767981797,1239.285,1200.8828
2018-08-23,2018,8,23,Thursday,33,2018-33,1219.88,1235.17,1219.35,1221.16,1233300,1221.16,-0.00048288587707179254,1238.0707142857143,1202.4214
2018-08-24,2018,8,24,Friday,33,2018-33,1226.0,1237.4,1221.42,1236.75,1222700,1236.75,0.012766521491005989,1238.0049999999999,1203.9542000000001
2018-08-27,2018,8,27,Monday,34,2018-34,1244.14,1257.87,1240.68,1256.27,1429000,1256.27,0.01578331880432593,1238.0357142857142,1205.8942
2018-08-28,2018,8,28,Tuesday,34,2018-34,1255.9,1256.56,1242.97,1245.86,1366500,1245.86,-0.008286462319280541,1236.9307142857144,1207.1398
2018-08-29,2018,8,29,Wednesday,34,2018-34,1255.0,1267.17,1252.8,1264.65,1846300,1264.65,0.015081982954286532,1236.9442857142858,1208.8590000000002
2018-08-30,2018,8,30,Thursday,34,2018-34,1263.4,1269.49,1247.21,1254.44,1505200,1254.44,-0.008073445467684293,1237.082142857143,1210.2664000000002
2018-08-31,2018,8,31,Friday,34,2018-34,1252.21,1252.55,1225.75,1231.8,2115400,1231.8,-0.01804780909060122,1235.8792857142857,1211.5136
2018-09-04,2018,9,4,Tuesday,35,2018-35,1222.52,1227.87,1206.56,1211.31,2072900,1211.31,-0.016634185275336,1232.5342857142857,1212.354
2018-09-05,2018,9,5,Wednesday,35,2018-35,1209.22,1214.87,1175.34,1199.1,2699400,1199.1,-0.010080064077060191,1230.1685714285716,1213.5504
2018-09-06,2018,9,6,Thursday,35,2018-35,1198.57,1198.99,1163.61,1183.99,2342700,1183.99,-0.01260110554516447,1227.3064285714286,1214.5778
2018-09-07,2018,9,7,Friday,35,2018-35,1172.0,1188.55,1169.27,1177.59,1632900,1177.59,-0.005405471724296951,1224.5735714285713,1215.7908
2018-09-10,2018,9,10,Monday,36,2018-36,1184.2,1186.66,1170.61,1175.06,1383500,1175.06,-0.002148377024255743,1221.2242857142858,1216.7564
2018-09-11,2018,9,11,Tuesday,36,2018-36,1171.1,1190.94,1165.95,1189.99,1462700,1189.99,0.012705675366493585,1219.265714285714,1217.9724
2018-09-12,2018,9,12,Wednesday,36,2018-36,1182.0,1190.69,1166.16,1171.6,1785800,1171.6,-0.015453923813943615,1215.6835714285714,1218.5622
2018-09-13,2018,9,13,Thursday,36,2018-36,1179.7,1187.86,1169.22,1182.14,2003400,1182.14,0.008996277980655165,1212.8964285714285,1219.8794
2018-09-14,2018,9,14,Friday,36,2018-36,1188.0,1188.0,1173.52,1177.98,1208800,1177.98,-0.003519070607659547,1208.6985714285713,1220.6132
2018-09-17,2018,9,17,Monday,37,2018-37,1177.77,1181.82,1158.46,1159.83,1704800,1159.83,-0.015407752860825408,1201.81,1220.7082
2018-09-18,2018,9,18,Tuesday,37,2018-37,1162.66,1181.33,1161.43,1167.11,1615700,1167.11,0.006276807439634435,1196.185,1220.7048
2018-09-19,2018,9,19,Wednesday,37,2018-37,1168.96,1176.27,1158.62,1174.27,1298100,1174.27,0.006134840991468993,1189.7292857142857,1220.8474
2018-09-20,2018,9,20,Thursday,37,2018-37,1180.67,1194.0,1176.25,1191.57,1462200,1191.57,0.01473249463076498,1185.2385714285715,1221.2496
2018-09-21,2018,9,21,Friday,37,2018-37,1194.92,1196.58,1172.06,1172.12,4561100,1172.12,-0.0163229621831672,1180.9757142857143,1220.6668
2018-09-24,2018,9,24,Monday,38,2018-38,1159.41,1185.19,1151.5,1179.56,1557500,1179.56,0.006347527136774556,1178.7078571428572,1220.1696000000002
2018-09-25,2018,9,25,Tuesday,38,2018-38,1184.25,1196.86,1174.09,1193.89,1657600,1193.89,0.012148559923071067,1178.3357142857144,1220.1172
2018-09-26,2018,9,26,Wednesday,38,2018-38,1193.69,1207.24,1185.4,1194.06,1882500,1194.06,0.00014242848438805744,1179.055,1219.7368
2018-09-27,2018,9,27,Thursday,38,2018-38,1200.0,1216.86,1198.05,1207.36,1813700,1207.36,0.011138406868307582,1181.1814285714283,1219.6258
2018-09-28,2018,9,28,Friday,38,2018-38,1204.09,1208.45,1197.83,1207.08,1780600,1207.08,-0.00023193521424635932,1183.4685714285713,1219.7854
2018-10-01,2018,10,1,Monday,39,2018-39,1213.0,1224.2,1203.19,1208.53,1658200,1208.53,0.0012013067029355007,1184.792857142857,1219.9984
2018-10-02,2018,10,2,Tuesday,39,2018-39,1206.67,1224.52,1199.66,1207.64,2009000,1207.64,-0.0007364439665229483,1187.3671428571429,1219.9312
2018-10-03,2018,10,3,Wednesday,39,2018-39,1212.0,1214.18,1202.15,1211.53,1312300,1211.53,0.0032211707141633905,1189.4664285714284,1218.9987999999998
2018-10-04,2018,10,4,Thursday,39,2018-39,1205.03,1205.9,1163.85,1177.07,2328800,1177.07,-0.028443441082357523,1189.4014285714286,1217.0214
2018-10-05,2018,10,5,Friday,39,2018-39,1176.0,1182.0,1154.32,1167.83,1592600,1167.83,-0.00784999248643281,1189.972857142857,1214.6680000000001
2018-10-08,2018,10,8,Monday,40,2018-40,1160.0,1175.86,1135.4,1155.92,2309500,1155.92,-0.010198327288683862,1189.1735714285714,1212.7286
2018-10-09,2018,10,9,Tuesday,40,2018-40,1151.31,1161.55,1144.17,1145.17,1684500,1145.17,-0.009299951200178902,1187.0949999999998,1211.0312000000001
2018-10-10,2018,10,10,Wednesday,40,2018-40,1136.4,1137.02,1091.51,1092.16,2949000,1092.16,-0.046290077221192605,1179.9942857142855,1208.33
2018-10-11,2018,10,11,Thursday,40,2018-40,1079.04,1116.06,1075.89,1090.74,3384800,1090.74,-0.001300215994791576,1174.1814285714286,1205.485
2018-10-12,2018,10,12,Friday,40,2018-40,1119.64,1125.83,1095.03,1120.54,2468500,1120.54,0.027320946417048075,1169.9657142857143,1203.0731999999998
2018-10-15,2018,10,15,Monday,41,2018-41,1118.0,1121.8,1098.22,1102.44,1503700,1102.44,-0.016153012855652626,1163.4335714285714,1200.3588
2018-10-16,2018,10,16,Tuesday,41,2018-41,1113.48,1136.37,1111.75,1133.08,1918900,1133.08,0.027792910522956626,1159.077857142857,1198.267
2018-10-17,2018,10,17,Wednesday,41,2018-41,1140.0,1147.0,1114.0,1127.59,1782600,1127.59,-0.004845192261180631,1153.3799999999999,1195.702
2018-10-18,2018,10,18,Thursday,41,2018-41,1130.0,1132.35,1086.34,1097.91,2307600,1097.91,-0.02632156416808218,1145.5821428571428,1192.4336
2018-10-19,2018,10,19,Friday,41,2018-41,1103.71,1120.95,1097.03,1105.18,2064300,1105.18,0.006621689669392472,1138.2,1189.248
2018-10-22,2018,10,22,Monday,42,2018-42,1112.51,1121.69,1100.0,1111.37,1355800,1111.37,0.005600844301763885,1131.3235714285713,1186.4252
2018-10-23,2018,10,23,Tuesday,42,2018-42,1091.29,1118.0,1079.01,1114.91,1884300,1114.91,0.0031852929969795607,1124.422142857143,1183.7506
2018-10-24,2018,10,24,Wednesday,42,2018-42,1115.0,1116.62,1055.06,1057.12,2464300,1057.12,-0.05183381375253293,1115.8542857142859,1179.7302
2018-10-25,2018,10,25,Thursday,42,2018-42,1080.3,1117.82,1075.55,1103.59,3647800,1103.59,0.04395903106342591,1111.2657142857145,1177.1576
2018-10-26,2018,10,26,Friday,42,2018-42,1048.33,1117.0,1042.23,1083.75,5321900,1083.75,-0.017977660575742238,1106.1107142857143,1174.3514
2018-10-29,2018,10,29,Monday,43,2018-43,1096.54,1108.83,1007.2,1034.73,4064500,1034.73,-0.04523185193194923,1098.222142857143,1170.729
2018-10-30,2018,10,30,Tuesday,43,2018-43,1020.01,1050.9,1013.97,1049.51,2988400,1049.51,0.014283948059743423,1095.1757142857143,1167.2802
2018-10-31,2018,10,31,Wednesday,43,2018-43,1068.2,1108.0,1068.2,1090.58,3545800,1090.58,0.03913249602853641,1095.1642857142856,1164.7436
2018-11-01,2018,11,1,Thursday,43,2018-43,1091.4,1099.9,1077.82,1085.98,2006600,1085.98,-0.004217916861940618,1092.6957142857143,1162.0282
2018-11-02,2018,11,2,Friday,43,2018-43,1089.0,1098.0,1067.66,1071.49,2171900,1071.49,-0.013342778407499312,1090.485,1159.0348
2018-11-05,2018,11,5,Monday,44,2018-44,1072.53,1073.35,1034.0,1055.73,2267900,1055.73,-0.01470849929468565,1084.96,1155.4144
2018-11-06,2018,11,6,Tuesday,44,2018-44,1055.02,1079.82,1053.61,1069.57,1433000,1069.57,0.013109380311590257,1080.8157142857142,1151.6804
2018-11-07,2018,11,7,Wednesday,44,2018-44,1083.49,1109.93,1080.59,1108.24,2169400,1108.24,0.0361547592838416,1081.5535714285713,1148.928
2018-11-08,2018,11,8,Thursday,44,2018-44,1107.3,1108.22,1084.36,1094.63,1684700,1094.63,-0.012280720305612003,1080.8,1145.5276
2018-11-09,2018,11,9,Friday,44,2018-44,1084.02,1088.35,1064.26,1077.02,1743000,1077.02,-0.01608761432905159,1078.3464285714285,1141.9792
2018-11-12,2018,11,12,Monday,45,2018-45,1073.13,1074.1,1040.35,1049.36,1700100,1049.36,-0.025682005606289415,1073.6642857142856,1138.3303999999998
2018-11-13,2018,11,13,Tuesday,45,2018-45,1054.81,1066.67,1040.4,1047.97,1287500,1047.97,-0.0013246308872467694,1073.0107142857144,1135.0636
2018-11-14,2018,11,14,Wednesday,45,2018-45,1060.0,1065.79,1041.11,1054.58,1733300,1054.58,0.006307418663082043,1069.51,1132.1732
2018-11-15,2018,11,15,Thursday,45,2018-45,1051.46,1078.87,1041.29,1071.05,2079200,1071.05,0.015617680460241479,1068.6028571428571,1129.9144000000001
2018-11-16,2018,11,16,Friday,45,2018-45,1065.23,1072.44,1054.9,1068.27,1768300,1068.27,-0.0025956110080166406,1070.9985714285715,1127.728
2018-11-19,2018,11,19,Monday,46,2018-46,1063.39,1068.0,1022.87,1027.42,2284200,1027.42,-0.038239372854310894,1069.4207142857142,1124.7751999999998
2018-11-20,2018,11,20,Tuesday,46,2018-46,1007.29,1037.35,1002.21,1030.45,2722900,1030.45,0.002949044302199555,1065.1257142857144,1121.5844
2018-11-21,2018,11,21,Wednesday,46,2018-46,1045.31,1054.71,1039.46,1043.43,1484900,1043.43,0.012596538555124326,1062.0864285714285,1119.021
2018-11-23,2018,11,23,Friday,46,2018-46,1033.5,1043.0,1028.52,1030.1,708900,1030.1,-0.012775248400783368,1059.1299999999999,1115.9802
